poi_id,poi_name,road_id,road_name,rank
1723,杭州市萧山区北干街道文化广播站,2177,杭棉路,2
1724,普华投资管理有限公司,1143,环城北路,2
1725,杭州江南胃胆病研究所,1630,滨安路,2
1726,华立创客2号楼,124,联胜路,2
1727,上海浦东发展银行(保俶支行),968,体育场路,2
1728,中国农业银行24小时自助银行(之江路),434,之江路,2
1729,依然草莓园,2108,金鸡路,2
1730,迪士尼(银泰城),1178,后市街,1
1731,九堡社区旅馆行业协会,2258,久盛路,2
1732,江东大桥入口(德胜快速路入口东向),2493,学源街,1
1733,中国邮政EMS,702,教工路,2
1734,森禾广场,1276,钱江路,2
1735,人民公社(建国北路),1361,凤起路,2
1736,Thankumom(西湖银泰店),1178,后市街,1
1737,清江路与三益线交叉口,2016,文明路,2
1738,杭州市小营街道图书馆,1104,解放路,2
1739,爱可茶餐厅(孩儿巷店),1141,中山北路,2
1740,联庄2区34号楼,911,南环路,2
1741,捷钦杰娱乐城,2742,红垦路,2
1742,徽味面馆(风景街店),734,桥弄街,1
1743,杭州舒适小屋普通公寓,758,丽水路,2
1744,连庄汇棋牌会所(海威店),1920,西兴路,2
1745,君临广场(北门),2461,东湖南路,2
1746,杭州站改签窗口19,1497,婺江路,2
1747,浙江融哲律师事务所,1145,环城北路,2
1748,世纪大道西与良熟一号路交叉口,2327,09省道,3
1749,石灰坝与长板巷交叉口,986,潮王路,2
1750,威司顿门窗,1279,半山路,2
1751,东塘河菜市场,376,勾运路,2
1752,神州汽车租赁有限公司(杭州分公司),792,杭大路,2
1753,元瑞城市花园酒店-会议厅,1790,春晓路,2
1754,杭州普星电器厂,-1,"",-1
1755,杭州华力电脑维修学校,72,闲林西路,2
1756,欧妮蒂丝美颜美体(杭州运河店),853,上塘路,2
1757,来士宝中式快餐(天荷路店),2198,星光街,1
1758,朗坤装饰材料(杭州市电力局路灯管理所西北),1510,凤起东路,2
1759,奔驰房车商务车专卖店,1193,再行路,2
1760,采东五金建材,1702,新塘路,2
1761,九区礼品店,1004,河东路,2
1762,浙江工商大学食品工程与质量安全实验教学中心,557,文二路（公交逆向专用道）,2
1763,旭腾轮胎修理店,2316,南环路,2
1764,谷博士祛痘专业养生会所,557,文二路（公交逆向专用道）,2
1765,毕记早餐,-1,"",-1
1766,堡铭香烟店,2219,下沙路,2
1767,上塘高架与新市街交叉口,1071,上塘路,2
1768,杭帮菜面盖浇饭,431,莫干山路,2
1769,云柜服务站,2541,海通街,1
1770,华联超市(西溪水岸店),203,文二西路 Wen'er Road West,2
1771,李氏骨头饭,2337,乔莫西路,2
1772,余杭区余杭街道通济社区卫生服务站,58,凤凰山路,2
1773,杭州晓风书屋(南大街),2442,临东路,2
1774,白杨街道社区卫生服务中心(计生服务与药具发放点),2595,4号大街,1
1775,小桑树造型(五联西苑店),368,文三西路,2
1776,觅茶缘(文三店),886,马塍路,2
1777,探索发型工作室(费家塘店),1496,沈家路,2
1778,联合新苑商铺销售中心,1952,华丰路,2
1779,御顺阁,1031,德胜路,2
1780,恒晟图文(教工店),783,保俶北路,2
1781,瑞莱克斯大酒店中餐厅,978,留石快速路,2
1782,全羊馆,1654,华中路,2
1783,星推网,1178,后市街,1
1784,九堡社区一区健身苑,2258,久盛路,2
1785,女卫生间(龙翔服饰城),1187,中山中路,2
1786,与邀俱乐部,623,赵伍路,2
1787,龙潮美式炭火烤鱼(中泰店),42,杭徽高速,4
1788,悦Cafe&Bar,2246,永久路,2
1789,浙江远行律师事务所,602,天目山路,2
1790,双益科技(朝晖路),1143,环城北路,2
1791,长庆花圈店,1333,建国北路,2
1792,(下城区)中山北路中山北路观巷,1235,长庆巷,1
1793,中国体育彩票,986,潮王路,2
1794,停车场(祖庙巷),1280,皮市巷,1
1795,杭州市电子信息职业学校-行政图书楼,1881,丁兰路,2
1796,馋嘴花甲,1310,秋涛路,2
1797,浙江文华大酒店停车场,432,莫干山路,2
1798,御米堂(宝龙美食广场店),2731,学府街,1
1799,红树林生活半径,1533,华丰路,2
1800,太福水果(潘水店),2247,高桥路,2
1801,小营街道葵巷社区健身点,1405,新城隧道,2
1802,华数(勾庄营业厅),324,好运路,2
1803,千岛湖鱼馆(城院南门店),975,沈半路,2
1804,杭州余杭博陆医院,-1,"",-1
1805,中国农业银行24小时自助银行(杭州所前支行),2297,育才路,2
1806,临平南苑兴泉烟酒行,2422,迎宾路,2
1807,杜氏正宗东北菜,815,湖州街,1
1808,麦庙港,1583,新风路,2
1809,小時新生儿摄影工作室,1975,之江东路,2
1810,开锁钟表维修,410,丰庆路,2
1811,坛花庵路245号停车场,-1,"",-1
1812,速8酒店(杭州下沙学源店),2485,学林街,1
1813,轻食坊(龙游路店),1111,麒麟街,1
1814,彭埠镇五堡社区服务中心,1919,杭海路,2
1815,停车场,1953,沪杭高速,4
1816,置鼎明珠1号南区,1903,环丁路,2
1817,停车场,2260,杭海路,2
1818,新达蔬菜配送中心,518,塘萍路,2
1819,浙江省学生联合会,1047,凤起路,2
1820,中国电信股份有限公司蒋村支局,372,文二西路,2
1821,杭州生活周刊,2233,桑植路,2
1822,扶梯(西田城),432,莫干山路,2
1823,阿牛果蔬(云第公寓店),966,明德路,2
1824,中国联通武林衢江路罗旭合营厅,434,之江路,2
1825,刘记湘菜馆(钱潮路),1932,艮山东路,2
1826,杭州天映影视传媒有限公司,1519,机场路 Jichang Road,2
1827,开元名都停车场,2087,山阴路,2
1828,杭州游泳馆售票处,1208,中河高架,3
1829,乔丹体育(蚕桑中路),2083,德胜路,2
1830,杭州金达龚老汉特种水产有限公司,-1,"",-1
1831,景湖社区妇女维权工作站,1510,凤起东路,2
1832,杭州志达消防检测有限公司,2422,迎宾路,2
1833,中国体育彩票(物美店),2669,6号大街,1
1834,浙江圣奥家具制造有限公司(宁东路),2007,建设四路,2
1835,中国电信(万家星城营业厅),1105,兴业街,1
1836,品全购物中心(永西店),2203,杭浦高速,4
1837,中国移动(西园七路),270,西园路,2
1838,科学24小时杂志社(武林广场东通道),967,体育场路,2
1839,摩托车电动车维修,2050,沪杭高速,4
1840,简约造型,324,好运路,2
1841,杭州联合银行24小时自助银行(汽车城分理处),674,通益路,2
1842,中国一汽,308,紫之隧道,2
1843,112(如家快捷酒店),1087,百井坊巷,1
1844,大红鹰超级市场,2461,东湖南路,2
1845,浙江三立开元名都大酒店(3号门),1097,兴业街,1
1846,迪凯国际中心,1828,之江路,2
1847,大津泥硅藻泥(月星家居),530,湖州街,1
1848,杭州时代投资管理有限公司,1178,后市街,1
1849,宇翔板业,-1,"",-1
1850,杭州灯泡厂,548,古翠路,2
1851,联胜社区青少年活动中心,2345,杭浦高速,4
1852,迪迪轮胎(途虎养车店),598,天目山路,2
1853,筷湘食浏阳蒸菜(新塘路店),1510,凤起东路,2
1854,肯德基(杭州浦沿店),899,园区二路,2
1855,蓝贝电动车(所前专卖店),-1,"",-1
1856,报刊亭,1146,定安路,2
